Name,qb,rb,wr,te,ol,dl,lb,s,cb,off,def,wins
Lions2016,19.64261681286523,3.3426912591042623,14.896394914258476,5.482570991249295,14.454626698463949,14.575963421483667,11.395161066001465,9.417067558815202,6.7929072777584505,57.818900675941215,42.181099324058785,9
Giants2016,18.381388316665117,6.94139516901124,11.440602142949595,2.165031419740607,9.61057487008633,14.676663822366587,18.5630599439743,2.5845767531888355,15.636707562017392,48.538991918452886,51.461008081547114,11
Jaguars2016,7.586341945526565,3.8766094526168278,10.28206472732568,8.339884500446615,16.57393780891362,28.290004783065992,7.888578618408068,5.340208652900651,11.822369510795982,46.658838434829306,53.341161565170694,3
Ravens2016,18.815007197433,1.9491699561260551,10.651710463482964,6.695623091191128,14.08366901188751,5.662445980342792,17.137214952375043,14.794667602856054,10.210491744305452,52.195179720120656,47.804820279879344,8
Jets2016,7.521220073856775,3.9713082649213254,15.447628017416815,1.8832430712088517,20.71884808569289,16.302260943387047,10.05366453604702,5.847801665002713,18.254025342466562,49.542247513096655,50.457752486903345,5
Eagles2016,7.926296408911288,8.209893878039521,3.9241825480108785,5.088891734178411,26.807594970755368,23.568091204455882,9.632786297686904,9.176457650089176,5.6658053078725725,51.95685953989546,48.04314046010454,7
Chiefs2016,15.445190308254157,6.135279353110035,12.274394773543396,3.7588032019596693,11.43268068277876,13.226711273449919,21.76140531520908,11.955667581444672,4.009867510250316,49.046348319646015,50.953651680353985,12
Titans2016,5.958561206934848,6.013845536506928,11.746459272476034,8.693453311817404,16.92380723695142,12.678558826692248,19.42505183034416,8.211582308264779,10.348680470012182,49.33612656468663,50.66387343531337,9
Texans2016,10.388060642998907,5.702462447442081,4.648168401107454,1.4864683087211408,22.418190175198987,16.533120265105957,20.612038079516463,3.8398842032536944,14.371607476655319,44.64334997546857,55.35665002453143,9
Dolphins2016,9.633028564327125,1.4322675981382436,4.618573888432751,8.208596534407164,20.91417530158542,30.744682959875995,6.436014461979807,8.620216637830717,9.392444053422778,44.8066418868907,55.1933581131093,10
49ers2016,19.59635109756571,2.5050488429468194,9.822009657004864,4.6438752433033335,13.996559273947156,10.117854965492006,22.874141617303014,8.938589919291623,7.505569383145474,50.56384411476788,49.43615588523212,2
Bills2016,7.980381444550766,7.995593037089217,10.06357983289623,6.20252045700071,14.985140205117313,23.474450936725553,6.352235981134957,11.146855935589864,11.799242169895388,47.22721497665424,52.77278502334576,7
Rams2016,7.533649192682044,5.326893355025194,13.535500402737725,6.199409938549504,15.10065080044521,27.633830281210006,7.893506378582641,4.935747808786734,11.840811841980942,47.69610368943968,52.30389631056032,4
Seahawks2016,14.50820403540231,1.707786762438786,10.50174329088927,9.687399791665948,4.817161345739369,17.545740975686307,11.781078662555135,13.685822485567174,15.765062650055704,41.22229522613568,58.77770477386432,10
Saints2016,18.708372356632086,4.985459215460864,5.249875393415145,5.7547330404408665,19.270163154234815,14.492680368031579,10.026257823082767,16.660790729270087,4.851667919431794,53.968603160183775,46.031396839816225,7
Broncos2016,1.730614413537416,5.857130234080505,18.852050618665906,3.06341178698702,10.93695382806885,17.515192981721658,16.163461233419266,8.791326909800041,17.089857993719335,40.4401608813397,59.5598391186603,9
Browns2016,12.026828951972119,3.135103228203694,8.794734296561902,3.9974901445532445,22.74977564778993,13.241491883112383,7.760131431125416,2.731870461413657,25.562573955267652,50.703932269080894,49.296067730919106,1
Steelers2017,14.025297185824993,8.756106025701744,11.871379025131992,2.6343214812983584,26.077784381373046,10.572631645128892,10.076159660119137,8.32989012759421,7.656430467827629,63.36488809933013,36.63511190066987,13
Raiders2017,11.157989058573826,2.5588872424531535,13.878907989256344,5.566341432354894,28.199981028363514,13.694317980488451,2.558727064255497,7.430420764784992,14.95442743946933,61.36210675100173,38.63789324899827,6
Falcons2017,18.645951620110296,4.0308519690008096,19.108643578413695,2.7330535379878627,17.646595302120165,20.034487816696128,5.856848104596943,4.457798623300938,7.485769447773164,62.165096007632826,37.834903992367174,10
Redskins2017,17.41110130089441,2.828370939367715,6.887010438253468,7.484814592403827,21.970968324268796,7.8712582829883875,15.930086864224346,4.176387384475153,15.440001873123897,56.58226559518822,43.41773440481178,7
Cardinals2017,18.661276786172063,2.320532411455985,12.934224796552776,3.858594777371903,18.299860515282056,8.25622042496257,12.396743067463717,9.953266563409997,13.319280657328932,56.07448928683479,43.92551071316521,8
Packers2017,13.86148043940863,1.577873430007759,20.800440568980797,2.4742808453674656,18.816522636307866,9.695117292482745,18.935023508737935,7.728607894621935,6.110653384084865,57.530597920072516,42.469402079927484,7
Eagles2017,5.248871132812086,5.0926791863802885,13.493079474013149,6.673441581186997,22.89519398296727,24.247990926602345,9.710897543224583,9.757811718678317,2.880034454134963,53.4032653573598,46.5967346426402,13
Bears2017,14.222742594943176,1.5943434689978784,9.78908689292386,7.10721214640816,21.30793413359165,9.889305556322364,19.363913840490376,4.835852461005611,11.889608905316921,54.02131923686473,45.97868076313527,5
Panthers2017,14.487181752553191,7.2187311559447815,4.844213546216045,10.117823885553046,14.567685757212946,19.48925908388317,20.15264382433604,4.9074335673395675,4.215027426961216,51.23563609748001,48.76436390251999,11
Saints2017,15.754369048582088,5.1444091573567805,5.54844200043153,10.274905114254993,25.33478304988324,17.930403657105433,8.79441758302388,7.322602110571782,3.895668278790274,62.05690837050863,37.94309162949137,11
Patriots2017,9.730825070489724,7.401076099056092,12.662792764556299,8.682752648189204,14.920254597853464,9.028079494194243,10.459501416704494,15.9542703475109,11.16044756144558,53.397701180144786,46.602298819855214,13
Dolphins2017,22.22756252334486,2.225615056380527,6.5733505188798595,6.40061401823352,15.255357806779433,26.530455279639153,9.316049521441125,7.598862255427626,3.8721330198738992,52.68249992361821,47.31750007638179,6
Ravens2017,20.59487918055947,4.058820028480726,12.485866146131134,4.1536217799341895,17.980014942415817,6.630322735049243,12.801084395630786,9.718770617405552,11.576620174393081,59.27320207752134,40.72679792247866,9
Cowboys2017,1.417923216962235,6.268632023438103,20.73417694288959,13.178393721606556,18.88477503718648,17.62600356082648,10.797193242124267,2.4654104393651535,8.627491815601134,60.48390094208296,39.51609905791703,9
Bengals2017,10.929112343873859,4.924613196974918,15.894699921363463,6.124658523244654,11.230945691551923,17.400648122457127,11.459668731642115,7.136550514337809,14.89910295455413,49.10402967700882,50.89597032299118,7
Chargers2017,13.955069528156042,3.686294087656312,14.991397542914042,6.547322300093283,15.662515814834798,27.880349299433654,5.705254244319106,4.774686787552903,6.79711039503986,54.84259927365448,45.15740072634552,9
Bills2017,8.54613277348163,9.340717258017706,5.423159078400296,9.572555756231854,29.8802687934585,20.070442121953523,5.908190114964236,6.4158556661211765,4.8426784373710765,62.76283365958999,37.23716634041001,9
Colts2017,17.57164217932377,5.3236099379699295,12.389671496039526,7.971927571531889,16.11553242312638,27.075790924512855,4.050174729915235,6.008886634276894,3.4927641033035246,59.372383607991495,40.627616392008505,4
Lions2017,12.108342991530098,3.944746316463241,13.26191211299961,3.9271788773993763,16.356256015567595,21.294155370627436,8.552193427554602,7.828562392954966,12.726652494903078,49.59843631395992,50.40156368604008,9
Giants2017,14.009051341987576,4.4723964865100205,9.519924299230592,3.139873336296926,14.353423155754887,14.818852074399196,18.881253900380337,2.5284541456642713,18.276771259776197,45.49466861978001,54.50533138021999,3
Jaguars2017,6.41577307988923,8.74240118649706,8.60752894917059,4.765034940829267,15.30351928997605,28.759265423572863,8.418751259771211,10.165670739154297,8.822055131139432,43.8342574463622,56.1657425536378,10
Texans2017,2.720790257348936,6.662202609605615,15.984559763825194,7.502549814524561,14.44834237782708,12.578617634736275,17.50567837541647,7.478753615436037,15.118505551279835,47.31844482313139,52.68155517686861,4
Vikings2017,16.106280575035093,4.368534140715273,7.744965944402447,5.712794149369921,13.89551388355607,21.09206299108859,7.605498883587034,8.199473687454798,15.274875744790775,47.828088693078804,52.171911306921196,13
Buccaneers2017,8.310467895444198,6.349582915779987,13.312432988404465,2.2504710687033254,16.633591589883526,28.306010154485843,6.243626615516954,6.017490842332658,12.576325929449043,46.856546458215504,53.143453541784496,5
Chiefs2017,14.714862589337363,2.9448255730609962,3.7990275318452573,4.991355855587101,17.77251746222093,11.777682673152581,29.509426537013315,9.752008976492471,4.7382928012899885,44.22258901205164,55.77741098794836,10
Broncos2017,2.657417218697895,4.127641893993128,16.98042196565307,3.27511001230682,16.06560334680994,12.273464550735314,22.22119995785786,5.947818498577398,16.451322555368577,43.10619443746086,56.89380556253914,5
Rams2017,5.39831405364277,4.840199209756064,17.555000219757385,2.2536102407247594,14.170199108265324,13.264692180325016,23.485433426647734,3.615643818901371,15.416907741979577,44.2173228321463,55.7826771678537,11
Seahawks2017,9.932787635553641,3.579580020787125,5.611176340152809,8.073881396076244,13.582407776226484,19.155223192690954,11.745120517197737,13.435801452245718,14.884021669069286,40.7798331687963,59.2201668312037,9
Titans2017,7.121026436958015,6.016776947062315,13.424263209622135,5.1500278638948656,11.78192032556421,14.440081550648278,22.161378350967855,9.395392348473347,10.50913296680898,43.49401478310154,56.50598521689846,9
Jets2017,6.754696667728991,8.356213343267452,6.531629639875309,1.9802171022128705,24.106264512976942,24.31814285247217,9.083450530217393,5.609900548972731,13.259484802276141,47.729021266061565,52.270978733938435,5
Browns2017,2.1221618485837443,4.292894301166284,4.9920238771475995,3.1254578701288884,39.96252842239778,14.142659411689568,20.75450813083242,3.728602406701276,6.8791637313524365,54.495066319424296,45.504933680575704,0
49ers2017,1.2916608731280783,2.850833650559104,13.950373099176606,3.8659917672206525,25.885246558456465,27.009056666694683,9.02612241597627,9.621219767149743,6.4994952016384,47.84410594854091,52.15589405145909,6
49ers2018,23.42764590181019,5.097928392395743,11.31533211114024,2.234616840526789,20.71204767031468,16.291043442989412,5.4297410233814745,3.870512561670497,11.621132055770973,62.78757091618764,37.21242908381236,4
Raiders2018,17.6110207782618,5.228848742851928,12.675562649593136,7.837697296785237,24.71993596338404,9.659181298742109,6.93588204030205,7.521967395772477,7.809903834307227,68.07306543087614,31.926934569123866,4
Falcons2018,15.25353891878373,5.003902224577804,16.690189586695098,1.66212217199896,27.503923452553813,12.272633092117264,5.862022063391648,6.452622952283342,9.299045537598339,66.11367635460941,33.88632364539059,7
Packers2018,14.229945765239556,1.0198427544602342,17.219893931371235,6.985839184970621,21.31338211751851,12.574401061550196,18.129481324134556,1.9014762585358516,6.625737602219239,60.76890375356016,39.23109624643984,6
Redskins2018,14.376654079102565,4.154654491008262,7.423315853465245,10.693618566364963,22.877396321037015,7.659413896378488,15.605511433712092,3.623594719805188,13.585840639126182,59.52563931097805,40.47436068902195,7
Browns2018,15.853408167599436,3.6657323939362003,12.606824968764375,4.756665216669577,22.62932172754513,10.721370622336861,13.82824585465459,3.658217021425609,12.280214027068222,59.51195247451471,40.488047525485285,7
Saints2018,18.029014207253418,4.762852020772543,8.633749706838678,5.220232358667742,23.98622413206977,18.527418834271145,9.913892567134269,5.236051370746166,5.690564802246269,60.63207242560215,39.36792757439785,13
Chargers2018,14.396350119543634,2.959920382504771,15.830426815318988,4.399649381664401,17.418376749343082,22.581689601889245,4.602653653426451,6.655719501746313,11.155213794563116,55.00472344837488,44.99527655162512,12
Colts2018,20.288996308070775,1.6435469262639226,16.20884061458473,10.550105720545217,20.11793810909757,18.870957991854517,3.0361059553430434,5.096826812435249,4.186681561804975,68.80942767856222,31.190572321437784,10
Vikings2018,14.66207602175047,4.715346255076007,8.496183247514864,5.314806967496983,14.776391677275505,20.576795277209122,10.245345867164307,8.716270084438587,12.496784602074154,47.96480416911383,52.03519583088617,8
Buccaneers2018,7.220652196960556,2.278532461693894,19.529586659552216,5.8514235659302205,14.406792421364493,29.63768352119411,8.920231782599982,3.44874666753351,8.706350723171017,49.28698730550138,50.71301269449862,5
Eagles2018,13.78484629650862,3.2967869853824587,10.743779414050326,4.625049923148143,22.73060202975516,25.72426215290492,4.783943139990081,10.836041769817562,3.474688288442728,55.18106464884471,44.81893535115529,9
Patriots2018,14.82454345913515,5.078319312014889,10.019853097666138,10.769300474245535,13.091252603930267,11.613735012015823,10.287499916932713,14.657077878696748,9.658418245362734,53.78326894699198,46.21673105300802,11
Panthers2018,13.762588101203024,4.223076281326587,7.791856661271768,5.761228390000289,20.072119507837503,20.58528520635387,16.31387353652637,5.274349327798883,6.215622987681708,51.61086894163916,48.38913105836084,7
Bears2018,6.647275176147494,1.7974506901668144,16.391414176005345,10.57598222395899,16.205711868795927,10.204538095742008,23.940470744560884,2.6245165079115154,11.612640516711025,51.61783413507456,48.38216586492544,12
Bengals2018,10.176212408029778,3.6497739789131796,13.214796601909006,5.390268326961483,15.835090590058208,23.411445275632463,10.892147374078613,3.9773684185519045,13.452897025865367,48.266141905871656,51.733858094128344,6
Steelers2018,16.691341286418922,1.0483432150174548,8.881745283216917,3.996093925110991,23.801846690528624,12.596584831851429,15.457798186090036,5.13977196194961,12.386474619816015,54.4193704002929,45.5806295997071,9
Jets2018,10.458077145144708,5.355338008360314,8.655434103254365,2.562521218309857,24.450030266915597,10.840097795046225,11.86795729861652,7.260120236762945,18.55042392758947,51.48140074198484,48.51859925801516,4
Lions2018,19.316818654260185,5.402839181239679,7.192063714493719,3.344358802420885,18.542118202851505,18.191592940633576,9.218287249041602,9.720328982804014,9.071592272254831,53.798198555265984,46.201801444734016,6
Seahawks2018,16.717048851625467,3.1611258416886168,13.73555974612129,2.2229558937392726,15.853832445577595,7.309948872072836,18.169118240414136,17.84739894228407,4.983011166476717,51.69052277875224,48.30947722124776,10
Dolphins2018,7.000135696314633,2.7465778852475533,17.166305320598667,2.9481876454048503,20.35938190914961,27.2943443337688,11.159830005455834,8.87427048907089,2.4509667149891583,50.22058845671531,49.77941154328469,7
Jaguars2018,6.163013473133696,7.099744887916438,9.877576596904566,2.755179648353399,16.012645386433185,29.343495916029735,6.8481758848945065,6.421528650985654,15.47863955534882,41.90815999274128,58.09184000725872,5
Cowboys2018,1.3229499686618142,5.610836425563286,12.96945878671424,1.7273566626596448,31.426061402922304,26.05556401081653,13.343323874233619,3.4355917821620445,4.108857086266521,53.056663246521296,46.943336753478704,10
Chiefs2018,4.332210149887093,2.5739485264595046,8.990162649549074,8.611737577955255,23.499546146399375,9.255468055518191,25.01396172237956,14.069834347575334,3.6531308242766127,48.0076050502503,51.9923949497497,12
Giants2018,18.568414882341923,8.985333284604174,9.727691562698437,5.607508738254877,12.968776252199792,5.1287820299044755,24.40237382701047,4.177645796627841,10.433473626358008,55.857724720099206,44.142275279900794,5
Ravens2018,18.816521736210746,2.295298725949767,8.794077267847277,3.2509565115273427,14.83648613592983,7.020459119527587,15.520580335844404,11.220775109077623,18.244845058085424,47.99334037746495,52.00665962253505,10
Titans2018,5.994833424955638,4.063733294656163,5.238740774417688,7.278449642757645,20.838087132863674,16.63489820719909,19.76849775927762,7.225534573072237,12.95722519080025,43.41384426965081,56.58615573034919,9
Broncos2018,10.477807921433598,1.3099734922000106,9.6805258592046,1.988575333404235,18.469481393071597,13.082748011067757,23.80768836808415,5.771639051645373,15.41156056988868,41.92636399931404,58.07363600068596,6
Rams2018,5.746282770811633,5.923717993843942,9.275015216921226,1.8076944117794735,18.19645768044946,25.63277018474274,10.934568834629838,8.899171960002045,13.584320946819643,40.94916807380573,59.05083192619427,13
Texans2018,2.8698560722601023,5.601971051118071,14.632557974030808,2.525335883819779,13.926973687496671,12.413328435526338,20.0178308566472,7.579602988654026,20.432543050447002,39.556694668725434,60.443305331274566,11
Cardinals2018,4.1780481016685505,5.306063483105321,17.08252294336645,6.661650179584811,13.245154777836468,20.37789608921632,13.183810085075478,7.077887380810334,12.886966959336265,46.473439485561606,53.526560514438394,3
Bills2018,4.701557268199232,12.007053699211827,2.963927567308019,9.667963411646358,12.796974337768615,30.846259357555226,8.25917020889211,11.792288013262638,6.964806136155973,42.13747628413405,57.86252371586595,6
Packers2019,18.04346887742018,1.3661120857045324,9.791927050699513,9.909045130323156,27.47925170649288,5.267817749943776,14.183008686249568,5.81068246227707,8.148686250889321,66.58980485064026,33.41019514935974,13
Buccaneers2019,13.685892841377722,2.911114617526715,12.536320447839412,6.513849369905138,24.74623142302299,19.03069408823895,13.953487649064293,3.083302704653576,3.5391068583712078,60.39340869967197,39.60659130032803,7
Chargers2019,15.681090015644788,3.7530515216558236,13.678341024398152,4.063992409479297,21.740931417054405,21.74511695698732,7.956605962818454,4.209647345084905,7.171223346876854,58.917406388232465,41.082593611767535,5
Redskins2019,18.692592470293153,5.074529562192694,6.1510876467424165,10.906684464500747,19.880377962018912,6.874956146114761,13.743203157178424,4.667169108805821,14.009399482153071,60.70527210574792,39.29472789425208,3
Bengals2019,10.559705028697987,4.708414115707139,17.452837309670375,6.608608170724401,19.855881488166208,19.43184651743089,2.7916624902311487,4.294464530806876,14.296580348564975,59.18544611296611,40.81455388703389,2
Raiders2019,17.171150336508607,5.3489491353166185,9.625068388701335,3.8552240578926447,27.34853212374443,11.155870371017642,5.690181925559657,13.352985135689153,6.452038525569913,63.34892404216364,36.65107595783636,7
Browns2019,6.545485731487846,1.8840617852076447,19.774684179964073,3.632140389317775,20.325712506832353,19.65405672391772,7.968213804118256,8.443864914894142,11.771779964260192,52.16208459280969,47.83791540719031,6
49ers2019,11.865198335130735,7.985385968782131,8.783016891976969,2.3464516389621024,20.69619320929819,25.85767035233686,8.445695330555612,5.916282311422554,8.104105961534849,51.67624604415013,48.32375395584987,13
Cowboys2019,1.7624601528226331,4.405813492098058,14.07969666743779,3.712440540667471,32.12816889241769,24.291126316671427,9.066275730251323,3.4156113507781347,7.138406856855475,56.08857974544364,43.91142025455636,8
Saints2019,16.734605473354282,2.3638569369998765,8.21247412908334,4.0914213227416,26.68268251365113,16.02774693861016,12.78096542105724,3.07214006835207,10.034107196150297,58.08504037583023,41.91495962416977,13
Titans2019,13.359885016967278,4.199791144423484,9.261252124022608,5.042011309774138,19.804467929309975,14.693414767330513,11.280630619164883,4.839346507619443,17.519200581387675,51.667407524497484,48.332592475502516,9
Colts2019,7.238792268927492,1.7845627473883767,19.217958024471613,8.846673815453071,17.859581804772773,23.11982808097389,2.9845860991330913,5.6473847387092055,13.300632420170489,54.94756866101333,45.05243133898667,7
Giants2019,20.916804379524397,6.619982217762352,11.904470406120641,6.450481596255901,19.58687365060508,5.64948782805082,19.07711332407005,6.11221451744992,3.6825720801608344,65.47861225026837,34.52138774973162,4
Vikings2019,16.549905757957653,2.4404351016434003,12.419849520320863,3.352806696054791,13.346252424231912,21.471505719280515,7.123548181584846,8.311590679042164,14.984105919883858,48.10924950020862,51.89075049979138,10
Rams2019,7.2394972967326074,7.4613885441536665,16.252015899605347,2.601932937742872,19.57396814041492,18.819714739768617,14.755924857986365,6.030610994559451,7.264946589036152,53.12880281864941,46.87119718135059,9
Lions2019,20.7042000937348,1.4961911507299877,11.325013770407418,4.363932193292888,17.5916928029422,16.01351498692444,9.925354072129629,3.2532424205568247,15.326858509281802,55.48103001110731,44.51896998889269,3
Chiefs2019,6.77214321363882,4.733176006191709,18.172656892599687,8.622598841653712,21.427338818302783,15.106022197592518,8.649317453932596,10.0048802842072,6.511866291880973,59.72791377238671,40.272086227613286,12
Seahawks2019,17.542474003861404,3.2720067896727247,8.01547907207988,4.373196616644288,22.093751310360478,12.152367801932607,22.833430611506234,7.3492075742323495,2.3680862197100296,55.296907792618775,44.703092207381225,11
Falcons2019,11.217520192871545,5.889840237994505,9.521651975128766,3.2658807401543766,22.735252351726434,17.353708054606763,13.105384189850794,6.345853579633469,10.564908678033348,52.63014549787563,47.36985450212437,7
Eagles2019,9.456058676126395,3.6213404382220906,13.248253183171261,5.180618251175044,24.13551799417673,19.226344946161056,5.0945124150157595,13.62731992003861,6.410034175913056,55.64178854287152,44.35821145712848,9
Patriots2019,13.83234091354508,7.506543663087565,12.416837217446304,1.643334743849002,14.563086403311305,6.980972254318535,14.341684404915524,17.136494788378975,11.57870561114771,49.96214294123925,50.03785705876075,12
Jets2019,5.84790454396326,7.043822648848843,11.936537287820094,1.906025169464859,22.20690889594836,11.71742826390519,18.79904719627536,6.9271462541690925,13.615179739604942,48.94119854604541,51.05880145395459,7
Steelers2019,17.36403453793398,1.0960776212031378,2.8352873455615257,5.028227931823692,22.388979657999872,19.58013904593612,17.038014482497513,3.433535744649552,11.23570363239461,48.71260709452221,51.28739290547779,8
Texans2019,4.833982409602495,7.863990799319742,16.86294414721345,2.083531090748459,16.463895574631334,15.73448734579727,17.12740403416673,6.266403786679296,12.763360811841222,48.10834402151548,51.89165597848452,10
Bears2019,8.45462978877629,1.0783904420455523,17.18029497180933,7.514263578684735,11.949091826551447,11.011846303447014,21.164303051044175,3.418443113322936,18.228736924318515,46.17667060786735,53.82332939213265,8
Cardinals2019,6.038966515110906,8.836712472006832,12.23486567450466,2.5144663785670365,24.813617509374318,7.98244091990112,21.38126756121644,3.484334009407093,12.713328959911596,54.43862854956375,45.56137145043625,5
Jaguars2019,8.61146235753204,6.1049847351086095,9.313947486526118,3.6485362479965113,20.994566584174738,23.03931070282245,8.259986005908633,3.9941181516522604,16.03308772827864,48.67349741133802,51.32650258866198,6
Panthers2019,15.378701116625095,3.9608502759767457,5.797758680821228,5.691472450156266,14.257099724976719,19.163428065675895,25.69964040993614,5.412850274085576,4.6381990017463375,45.085882248556054,54.914117751443946,5
Bills2019,4.468881025093357,3.036701992686687,12.504091421857074,6.788650489288592,20.763712821277707,31.48058690801717,7.428712810827417,8.503231649166734,5.025430881785262,47.562037750203416,52.437962249796584,10
Ravens2019,2.845700293306596,3.1582291027586793,8.429451592112377,4.628326156249809,16.716789408168992,14.561745391114522,7.1032737947786675,16.028412236267993,26.528072025242366,35.77849655259645,64.22150344740355,14
Broncos2019,4.923578805365659,3.5065149188300335,3.200975515925379,5.55385741641705,18.634236533636155,13.543572289158465,28.88279628382687,7.9399393350608,13.814528901779587,35.81916319017428,64.18083680982572,7
Dolphins2019,6.606438344762852,1.8462281196869952,20.510800985523993,2.588962951546555,9.334032710318096,6.580309135638154,9.040656251417923,27.231578745187413,16.26099275591802,40.88646311183849,59.11353688816152,5
